Sort_Order,Project,Sample_Owner,Panel,Specimen_Type,Specimen_Media,Ext_Lab,Ext_Operator,Ext_Method,Ext_Date,gDNA_Plate_ID,gDNA_Well_ID,Assay_Lab,Assay_Operator,Assay_Start_Date,Assay_Batch_Code,Assay_Plate_Code,Assay_Well_ID,Owner_Sample_ID,barcode,total_reads,B2M,HPV03,HPV06,HPV11,HPV13,HPV16,HPV18,HPV26,HPV28,HPV30,HPV31,HPV32,HPV33,HPV35,HPV39,HPV40,HPV42,HPV43,HPV44,HPV45,HPV51,HPV52,HPV53,HPV54,HPV55,HPV56,HPV58,HPV59,HPV61,HPV62,HPV64,HPV66,HPV67,HPV68a,HPV68b,HPV69,HPV70,HPV71,HPV72a,HPV73,HPV74,HPV76,HPV81,HPV82,HPV82v,HPV83,HPV84,HPV85,HPV86,HPV87,HPV89,HPV90,HPV91,HPV97,HPV114
369,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,A11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,A11,Project1_sample-0111,A73P35,72554,2537,0,0,0,0,3,0,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,0,11411,0,0,1,0,4323,0,0,1,46192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,0,1777,0,0,2,0,0
377,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,A12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,A12,Project1_sample-0148,A73P36,49415,3038,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,46364,1,0,0,0,0
385,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A1,Project1_sample-0239,A73P37,64151,4912,0,0,0,0,0,0,0,2,24825,1,0,0,0,0,0,0,1,0,0,1,0,34401,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
393,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A2,Project1_sample-0104,A73P38,84959,1882,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,9,2,0,960,0,2,0,64780,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17314
401,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A3,Project1_sample-0476,A73P39,73650,4765,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,56791,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,12080,0,0,0,0,0,0,0,0,0
409,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A4,Project1_sample-0468,A73P40,5413,5407,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A5,Project1_sample-0266,A73P41,107924,3060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,0,0,2,0,0,2,104852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A6,Project1_sample-0484,A73P42,86933,3075,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,40407,0,2,2,2,9715,1,0,4,0,33713,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
433,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A7,Project1_sample-0350,A73P43,4189,4183,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A9,Project1_sample-0335,A73P44,72086,1559,0,0,0,0,4,1,0,0,0,23139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26844,0,1,0,0,0,2,20536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A8,Project1_sample-0150,A73P45,1859,1846,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A10,Project1_sample-0489,A73P46,5607,5594,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
465,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A11,Project1_sample-0330,A73P47,4986,4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
473,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,A12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,A12,Project1_sample-0297,A73P48,31577,2814,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,11532,1,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,17218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B1,Project1_sample-0375,A74P01,72769,1196,0,0,0,0,6,0,0,0,0,0,0,0,17377,3,2,4,0,0,2,5,18520,3,0,0,0,0,6,3,7,0,3,0,27703,1,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,7910,0,0
202,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B2,Project1_sample-0479,A74P02,6396,6325,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,2,0,0,0,0,13,3,0,0,26,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0
210,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B3,Project1_sample-0047,A74P03,5525,5464,0,0,0,0,1,0,0,0,0,1,0,1,0,5,0,1,0,0,0,4,31,0,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B4,Project1_sample-0452,A74P04,5465,5400,0,1,0,0,10,0,0,0,0,0,0,0,0,28,0,6,0,0,0,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0
226,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B5,Project1_sample-0548,A74P05,4427,4376,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,1,0,0,1,21,0,0,0,0,0,9,4,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
234,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B6,Project1_sample-0508,A74P06,104850,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,0,3,1,0,0,0,102458,2,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0
242,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B7,Project1_sample-0505,A74P07,100562,2183,0,1,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,5,0,0,0,0,61303,0,0,37032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B8,Project1_sample-0398,A74P08,94404,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B9,Project1_sample-0402,A74P09,68840,1353,0,0,0,0,0,0,0,0,0,32077,0,0,1,35354,0,0,0,4,0,15,0,0,1,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,0,1,0,0,0,0
266,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B10,Project1_sample-0358,A74P10,3674,3636,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B11,PB100313_B11_PCR-NTC,A74P11,74,18,0,1,0,0,1,0,0,0,8,0,0,0,7,4,0,1,0,0,1,4,2,11,0,0,0,6,0,1,0,0,1,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,B12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,B12,Project1_sample-0108,A74P12,101439,2104,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,99311,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0
290,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B1,Project1_sample-0004,A74P25,7351,7300,0,1,0,0,5,0,0,0,0,4,0,0,5,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,13,9,0,0,0
298,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B2,Project1_sample-0554,A74P26,87832,3266,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,6,29,0,5,0,1,0,1,84499,0,0,0,1,3,0,9,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B3,Project1_sample-0058,A74P27,67478,1605,0,1,0,0,1,0,0,0,0,0,0,0,65841,0,2,1,0,0,0,1,2,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2
314,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B4,Project1_sample-0208,A74P28,5367,5296,0,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,1,1,2,2,0,2,0,0,4,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
322,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B5,Project1_sample-0103,A74P29,73846,957,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8960,0,0,0,1,10,5,0,0,17626,0,0,0,1995,0,0,0,1,0,0,0,0,0,0,19235,0,11656,0,0,0,2484,0,0,1,0,0,11,0,10902
330,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B6,Project1_sample-0425,A74P30,81777,1544,0,0,0,0,2,1,0,0,0,1,0,0,5,0,0,1,0,2,0,35982,25600,0,0,0,1,0,0,0,0,1,0,18617,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,4
338,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B7,Project1_sample-0250,A74P31,84344,1672,0,0,0,0,14,0,0,0,1,0,0,0,1,3,10,1,0,0,0,7,1,0,41882,0,0,3,11653,29093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
346,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B8,Project1_sample-0053,A74P32,95667,1860,0,0,0,0,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,8,0,0,72881,0,1,0,0,0,0,0,0,3,20891,0,0,0,0
354,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B9,PB100314_B9_Siha-Hela,A74P33,79235,1427,0,1,0,0,47755,30018,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,1,0,1,11,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
362,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B10,Project1_sample-0558,A74P34,5537,5515,0,2,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
370,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B11,Project1_sample-0357,A74P35,73462,1894,0,35244,0,0,20,2,0,0,36294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,B12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,B12,Project1_sample-0280,A74P36,83135,671,0,0,0,0,50110,4,0,0,0,1,0,0,0,7,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,31,5,0,0,0,32291,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1
386,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B1,Project1_sample-0041,A74P37,94387,1971,0,1,0,0,1,9,4,0,1,1,0,0,1,8,8,2,0,0,0,46254,0,2,9,3,1,0,0,0,5,1,7,46086,0,1,0,0,1,1,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1
394,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B2,Project1_sample-0145,A74P38,76585,1047,0,0,0,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,49111,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26404,0,0
402,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B3,PB100315_B3_PCR-NTC,A74P39,49,2,0,1,0,0,1,1,3,0,1,0,0,0,0,9,4,0,0,0,0,0,0,2,5,2,0,0,0,3,0,0,7,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
410,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B4,Project1_sample-0231,A74P40,4225,4212,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B5,Project1_sample-0494,A74P41,123322,1006,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,122274,0,2,0,5,0,0,0,0,2,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3
426,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B6,Project1_sample-0210,A74P42,5871,5835,0,3,0,0,5,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
434,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B7,Project1_sample-0540,A74P43,105686,1567,0,0,0,0,1,1,0,0,0,0,0,0,1,104115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B9,Project1_sample-0157,A74P44,2970,2940,0,0,0,0,7,0,0,0,3,2,0,0,0,1,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
442,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B8,Project1_sample-0312,A74P45,71247,247,0,2,0,0,5,0,0,0,0,39417,0,0,0,31567,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B10,Project1_sample-0076,A74P46,6222,6183,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,1,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0
466,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B11,Project1_sample-0526,A74P47,74227,523,0,0,0,0,26019,0,1,0,0,10342,0,0,1,5,4,0,1,2,0,0,0,6,2,4,2,0,0,0,0,0,37306,1,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
474,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,B12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,B12,Project1_sample-0262,A74P48,87698,1418,0,0,0,0,6,7,0,0,0,0,0,0,1,2,48586,0,0,0,1,1,0,37672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C1,Project1_sample-0516,A75P01,100301,1485,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,32472,39380,0,7540,0,0,0,19405,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
203,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C2,Project1_sample-0080,A75P02,4140,4116,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
211,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C3,Project1_sample-0470,A75P03,134447,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,3,3,0,131466,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C4,Project1_sample-0309,A75P04,105652,2348,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,3,3,5,0,0,0,0,0,1,0,0,67588,0,0,1,0,0,0,0,0,0,0,0,35697,0,0,1,0,0,0,0,0,0,0,0,0,0
227,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C5,Project1_sample-0403,A75P05,86269,1744,0,0,0,0,0,2,0,0,0,2,9383,0,1,4,0,10822,15781,0,0,19997,3537,0,1028,0,0,0,0,0,6981,153,0,16830,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C6,Project1_sample-0493,A75P06,111839,2684,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,18679,4,0,0,2,0,0,0,28960,0,0,0,0,0,0,0,0,0,0,2,61503,0,0
243,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C7,Project1_sample-0241,A75P07,105096,2838,0,0,0,0,0,6,0,0,0,59164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43081,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0
251,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,C8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,C8,PB100313_C8_Ext-Neg,A75P08,31,16,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
